no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_asset_value
4,0,0,1.1152095840045175,1.430420750985997,0.19232545595658013,0.5591315196515528,1.125672831402479
4,1,1,-0.954123661729686,-1.06032886098764,-1.209138906091283,0.3617520114278297,-0.8249158268834175
5,1,1,0.6870716710939927,0.9765508216930231,-0.8587728155793171,-1.5307691556584575,0.9614127338626142
3,1,1,1.4006348592782008,1.8068006923509021,-0.1580406345553856,1.453144586311946,2.2190291056522056
2,1,0,1.6860601345518842,1.120460799273722,0.19232545595658013,-1.6642905876921525,1.413128002097243
2,0,0,0.22325559877425744,-0.3518489713595832,-0.8587728155793171,-1.3740266050102068,0.22224229493322178
1,1,1,-1.5249742122770524,-1.5031287920051752,-0.1580406345553856,-0.9502411902945657,-1.466556832898515
5,1,1,1.1865659028229385,0.7551508561842554,-1.5595049966032486,1.3370389932391678,0.016917173008390553
3,0,0,-0.062169676499425806,-0.3629189696350216,-0.5084067250673514,0.0714880287458838,0.15551163030765164
2,0,1,-1.2038707775941588,-1.3038688230472844,-0.5084067250673514,0.5301051213833583,-1.0405072049044903
3,1,0,-1.2395489370033692,-0.9939088713350096,1.2434237274924773,0.21081474043321782,-1.1226372536744227
5,0,1,1.0438532651860968,1.3307907665070515,-0.8587728155793171,-1.4611057998147905,-0.11141102819462896
5,0,0,-0.525985748819161,-0.8278588972034339,0.8930576369805117,1.3370389932391678,-0.5887919366698616
3,1,1,-1.2752270964125796,-1.1156788523648318,-0.8587728155793171,-1.4378846812002348,-1.327962375599254
1,0,0,0.9724969463676759,0.32342092344215834,-1.5595049966032486,0.6520159941097755,0.9152145814295272
2,1,0,1.4363130186874113,1.0761808061719687,0.8930576369805117,1.2905967560100564,1.9469733191018042
3,0,0,-1.31090525582179,-1.3038688230472844,-0.8587728155793171,-0.34649210631611826,-1.348494887791737
2,0,1,-1.5249742122770524,-1.4256388040771066,0.19232545595658013,-1.4959374777366239,-1.3638942719360996
5,0,0,0.5086808740479407,-0.19686899550344583,1.2434237274924773,1.0874119681326944,0.381369264424966
4,0,0,1.0438532651860968,1.3972107561596818,0.8930576369805117,-1.5597955539266521,0.9716789899588558
3,1,1,-0.31191679236389863,-0.06402901619818518,-0.8587728155793171,0.4604417655396913,-0.5015287598518083
1,0,1,-0.062169676499425806,0.4341209061965422,0.5426915464685459,0.44883120623241346,0.3095054717512751
3,1,0,0.15189927995583663,0.5891008820526796,0.19232545595658013,0.19920418112594,0.17604414250013475
1,1,1,1.5790256563242528,0.4341209061965422,0.8930576369805117,0.3617520114278297,1.4028617460010013
4,0,0,0.7941061493216239,1.1315307975491604,0.8930576369805117,-0.5670927331543971,0.032316557152752896
2,0,0,1.2936003810505696,1.0540408096210918,-0.1580406345553856,-0.9560464699482046,0.5507624900129517
5,1,0,-0.4546294300007403,-0.8389288954788722,-1.209138906091283,0.5184945620760805,-0.5733925525254993
1,1,1,1.1865659028229385,0.8658508389386392,0.19232545595658013,0.3327256131596351,1.9315739349574417
2,0,1,0.009186642318995006,0.5005408958491725,1.5937898180044432,-0.056228123634172386,0.3505704961362413
5,1,0,0.5800371928663615,1.031900813070215,0.19232545595658013,1.2673756373955007,-0.17300856477207832
2,1,0,-0.27623863295468826,-0.5068289472157206,1.2434237274924773,-0.9792675885627603,-0.7479189061616058
5,0,1,1.507669337505832,1.6961007095965182,1.2434237274924773,1.400897069429196,2.065035264208582
1,0,0,0.8297843087308343,0.3566309182684735,1.5937898180044432,-1.0373203850991495,0.8484839168039571
2,1,0,1.2222440622321489,0.4119809096456654,1.2434237274924773,-0.7064194448417311,2.296026026374017
3,1,1,1.6147038157334632,1.6961007095965182,1.2434237274924773,0.4023889690033021,0.49943120953174397
5,1,1,1.32927854045978,1.5189807371895039,-0.8587728155793171,-1.3624160457029288,1.664651276455161
3,1,1,-0.6330202270467923,-0.8499988937543106,1.5937898180044432,-0.07944924224872806,-0.6195907049585863
4,0,1,-0.41895127059152987,-0.31863897653326806,1.2434237274924773,1.0699961291717777,-0.11654415624274975
1,0,0,-0.34759495177310906,-0.5400389420420357,0.19232545595658013,-1.3682213253565678,0.032316557152752896
3,1,0,1.150887743413728,1.5411207337403807,-0.1580406345553856,0.6694318330706923,1.0948740631137546
0,1,1,-0.8470891835020548,-0.5621789385929126,1.5937898180044432,0.5417156806906361,-1.2047673024443553
4,0,0,0.18757743936504703,-0.3075689782578297,-1.209138906091283,1.0293591715963053,-0.3475349184081849
0,0,0,-1.132514458775738,-1.1267488506402703,0.19232545595658013,-1.6700958673457915,-0.953244028086437
4,1,1,-1.6320086905046838,-1.5141987902806138,1.5937898180044432,-1.5075480370439018,-1.5332874975240853
5,0,1,0.08054296113741582,0.37877091481935027,-1.209138906091283,-1.2405051729765115,-0.21407358915704458
5,1,0,0.6870716710939927,0.34556091999303507,-1.209138906091283,-1.0547362240600662,1.3617967216160352
3,1,1,0.25893375818346787,0.1684409475860209,0.8930576369805117,0.7855374261434707,-0.06007974771342116
2,1,0,-0.8827673429112651,-0.7503689092753651,-0.8587728155793171,-0.6135349703835085,-0.7581851622578474
2,1,0,-1.132514458775738,-0.9606988765086945,1.2434237274924773,0.41399952831057996,-1.215033558540597
4,0,0,0.22325559877425744,-0.041889019647308415,0.8930576369805117,0.5649367993051918,0.44296680100241537
0,0,0,1.4006348592782008,2.02820065785967,-0.5084067250673514,1.1686858832836393,1.762180709369456
2,1,0,1.2222440622321489,1.5743307285666959,0.19232545595658013,-0.13750203878511724,1.2694004167498611
0,1,0,-1.5606523716862628,-1.525268788556052,0.5426915464685459,0.22823057939413458,-1.374160528032341
4,0,0,-0.5616639082283715,-0.6950189178981732,-1.209138906091283,-0.7528616820708425,-0.7633182903059681
0,1,0,1.32927854045978,1.7735906975245868,-1.209138906091283,1.313817874624612,0.6482919229272466
2,1,1,1.7217382939610946,0.6665908699807482,0.8930576369805117,-1.3740266050102068,1.9315739349574417
3,0,0,-0.525985748819161,-0.7282289127244883,1.5937898180044432,0.07729330839952271,-0.4809962476593252
3,1,1,-0.7400547052744235,-0.7725089058262419,0.8930576369805117,0.6578212737634145,-0.368067430600668
2,0,0,0.615715352275572,0.6665908699807482,0.8930576369805117,-0.932825351333649,0.8228182765633532
5,1,1,-1.4179397340494213,-1.259588829945531,1.2434237274924773,-1.2346998933228726,-1.2714979670699254
1,1,1,1.2936003810505696,1.4525607475368736,-0.5084067250673514,-1.1476206985182889,2.023970239823616
4,0,1,-1.0968362993665275,-0.7946489023771186,-0.8587728155793171,1.3776759508146403,-0.9327115158939538
2,1,0,1.6860601345518842,2.4820705871526436,-0.1580406345553856,0.2398411387014124,1.151338471643083
4,0,0,0.22325559877425744,0.6555208717053099,1.2434237274924773,-0.6425613686517031,-0.4809962476593252
4,0,0,1.32927854045978,0.6112408786035564,1.2434237274924773,-0.34649210631611826,1.2745335447979818
4,0,0,-0.4546294300007403,-0.6950189178981732,-1.209138906091283,1.4183129083901127,-0.11654415624274975
1,0,0,-1.2038707775941588,-0.9717688747841329,-0.1580406345553856,-0.857356715836343,-1.1791016622037513
2,0,0,-1.4536178934586317,-1.4588487989034218,-0.1580406345553856,-1.3566107660492899,-1.3638942719360996
5,0,0,-1.7033650093231045,-1.5584787833823672,-1.5595049966032486,-1.7397592231894585,-1.5897519060534138
2,0,1,0.5443590334571511,-0.019749023096431645,1.2434237274924773,-0.7528616820708425,-0.0754791318577835
2,1,0,1.2936003810505696,1.087250804447407,1.5937898180044432,1.5170026625019744,1.079474678969392
4,0,0,1.5433474969150425,1.5743307285666959,0.19232545595658013,-0.21877595393606208,2.6656112458387136
0,0,0,-0.24056047354547783,-0.48468895066484385,0.5426915464685459,-0.793498639646315,-0.35780117450442644
4,1,0,-1.6676868499138942,-1.580618779933244,0.19232545595658013,-0.7064194448417311,-1.5692193938609307
2,1,1,-1.7033650093231045,-1.5584787833823672,-1.5595049966032486,0.5939631975733863,-1.6154175462940177
2,1,1,-0.27623863295468826,-0.25221898688063776,1.5937898180044432,0.10631970666771731,-0.19867420501268224
4,0,0,-1.2395489370033692,-1.182098842017462,0.19232545595658013,0.19339890147230107,-1.2458323268293214
5,1,1,0.4016463958203095,0.9322708285912695,-0.1580406345553856,-1.5597955539266521,1.4695924106265714
3,1,1,-0.31191679236389863,-0.6064589316946661,0.8930576369805117,1.400897069429196,-0.14220979648335366
4,1,1,1.4006348592782008,0.32342092344215834,0.19232545595658013,0.9538905360989993,0.8638833009483193
0,0,0,-0.8470891835020548,-0.5068289472157206,-0.8587728155793171,-0.05042284398053347,-0.8711139793165045
1,0,1,1.6503819751426736,2.293880616470191,-1.5595049966032486,0.692652951685248,1.3258648252791896
2,0,0,-0.6330202270467923,-0.9274888816823793,0.5426915464685459,-1.6410694690775969,-0.7017207537285187
0,1,0,-1.7033650093231045,-1.5584787833823672,-0.5084067250673514,1.035164451249944,-1.5743525219090515
3,0,1,0.8297843087308343,0.3344909217175967,0.5426915464685459,-1.7281486638821806,-0.05494661966530038
5,1,0,0.7227498305032032,0.5005408958491725,-0.5084067250673514,-0.5670927331543971,0.7868863802265077
5,1,1,0.7941061493216239,0.7662208544596938,1.2434237274924773,1.6214976962674748,1.3617967216160352
1,1,0,1.1865659028229385,0.9101308320403928,0.5426915464685459,-0.9444359106409268,1.5414562033002623
0,1,1,-0.6330202270467923,-0.48468895066484385,0.19232545595658013,1.1454647646690836,-0.7735845464022096
4,1,1,0.25893375818346787,0.887990835489516,1.2434237274924773,-0.8341355972217873,0.9100814533814064
0,1,0,-1.5963305310954732,-1.5031287920051752,-0.8587728155793171,0.27467281662324594,-1.4562905768022736
0,1,0,0.7584279899124136,0.06881096310707543,0.19232545595658013,-1.2811421305519841,0.8895489411889232
1,1,1,1.4363130186874113,1.9617806682070393,-1.5595049966032486,0.6810423923779702,0.05284906934523602
5,0,0,-1.489296052867842,-1.4256388040771066,0.8930576369805117,-0.3174657080479237,-1.4819562170428775
2,0,0,-1.5249742122770524,-1.3260088195981612,-0.5084067250673514,-1.6410694690775969,-1.4614237048503944
1,1,0,1.2222440622321489,1.9617806682070393,-0.1580406345553856,-0.17233371670695075,0.23764167907758413
0,1,1,1.4006348592782008,0.38984091309478863,1.2434237274924773,1.54022378111653,1.3515304655197935
3,0,0,0.6870716710939927,0.4784008992982957,0.5426915464685459,0.692652951685248,0.9357470936220104
3,0,0,-1.739043168732315,-1.6138287747595592,0.8930576369805117,1.2847914763564177,-1.6205506743421385
4,1,1,-1.6676868499138942,-1.5916887782086824,-0.1580406345553856,1.5053921031946964,-1.5538200097165684
3,1,0,0.009186642318995006,0.3344909217175967,-0.1580406345553856,-1.1882576560937612,-0.14220979648335366
2,1,1,-1.5606523716862628,-1.3924288092507915,0.19232545595658013,-0.9908781478700381,-1.348494887791737
3,0,0,-1.6676868499138942,-1.547408785106929,0.19232545595658013,1.5170026625019744,-1.5692193938609307
0,1,1,1.5790256563242528,0.6223108768789948,0.5426915464685459,-0.20136011497514533,2.136899056882273
5,0,0,1.32927854045978,0.8215708458368857,-0.1580406345553856,-1.4088582829320402,0.3557036241843621
3,1,1,-1.1681926181849485,-1.2817288264964077,1.2434237274924773,-0.7818880803390371,-1.209900430492476
4,1,1,0.615715352275572,-0.1415190041262539,-0.5084067250673514,-0.7006141651880923,1.2026697521242908
3,1,0,-1.2752270964125796,-1.0713988592630783,0.8930576369805117,0.6810423923779702,-1.23556607073308
3,0,0,-1.2395489370033692,-1.0713988592630783,0.19232545595658013,-1.0140992664845938,-1.281764223166167
2,1,0,-0.16920415472705702,0.1684409475860209,-1.5595049966032486,1.0816066884790554,-0.3372686623119433
5,1,1,-1.0254799805481067,-0.9385588799578177,-0.8587728155793171,-1.2637262915910672,-0.8865133634608668
3,1,1,-0.7757328646836339,-0.7392989109999267,0.19232545595658013,-0.20716539462878425,-0.9891759244232825
0,0,0,-1.739043168732315,-1.602758776484121,-0.5084067250673514,-0.5728980128080361,-1.6000181621496554
2,1,1,-0.9184455023204755,-0.6396689265209813,-0.1580406345553856,0.7390951889143593,-0.4707299915630836
4,1,0,-0.525985748819161,-0.8499988937543106,-0.8587728155793171,1.7085768910720587,-0.7633182903059681
0,0,1,0.15189927995583663,0.1684409475860209,1.2434237274924773,1.331233713585529,-0.368067430600668
4,1,0,0.5443590334571511,0.24593093551408962,1.5937898180044432,-0.5438716145398415,0.6688244351197297
2,0,1,1.2579222216413593,1.8732206820035324,-0.8587728155793171,1.174491162937278,1.4233942581934844
5,1,0,-1.5963305310954732,-1.5141987902806138,0.5426915464685459,-0.3290762673552015,-1.492222473139119
3,0,1,-1.31090525582179,-1.3260088195981612,1.5937898180044432,1.0003327733281107,-1.163702278059389
3,0,0,-0.38327311118231944,-0.4514789558385287,0.19232545595658013,-0.1607231573996729,-0.4091324549856343
0,1,1,-0.062169676499425806,-0.3629189696350216,0.8930576369805117,0.6346001551488588,0.263307319318188
5,0,0,-1.0968362993665275,-0.9939088713350096,1.2434237274924773,-1.1476206985182889,-0.9378446439420747
1,1,1,0.044864801728205415,0.45626090274741893,-0.5084067250673514,-0.6890036058808144,0.7252888436490583
5,0,1,1.3649566998689904,1.5079107389140656,-0.8587728155793171,1.0003327733281107,0.7817532521783869
1,0,1,0.5086808740479407,0.6001708803281179,-1.5595049966032486,-1.704927545267625,0.33003798394375816
2,1,0,-1.3465834152310003,-1.182098842017462,-0.8587728155793171,-1.0721520630209829,-1.420358680465428
3,1,0,1.5433474969150425,2.1942506319912454,0.8930576369805117,-0.3000498690870069,1.5825212276852287
5,1,0,-0.0264915170902154,-0.4404089575630903,-0.5084067250673514,0.5881579179197475,-0.22947297330140692
2,0,0,-0.7400547052744235,-0.8278588972034339,0.19232545595658013,1.6853557724575028,-0.6760551134879148
5,1,1,1.7217382939610946,2.006060661308793,-0.8587728155793171,-1.3682213253565678,1.4079948740491222
5,0,1,-1.5606523716862628,-1.5363387868314906,1.5937898180044432,0.6055737568806642,-1.4511574487541528
3,0,1,-0.38327311118231944,-0.5068289472157206,-0.1580406345553856,-1.635264189423958,-0.6760551134879148
5,1,0,-0.7043765458652131,-0.6175289299701044,-1.5595049966032486,0.9364746971380825,-0.5374606561886538
4,1,0,-0.20488231413626742,-0.00867902482099326,-0.8587728155793171,0.5417156806906361,-0.18840794891644067
3,1,0,1.6503819751426736,0.6001708803281179,0.8930576369805117,-0.43937658077434094,1.8545770142356302
2,1,1,-1.0968362993665275,-1.0935388558139552,-0.1580406345553856,0.47205232484696913,-0.9840427963751617
2,0,1,1.0795314245953072,0.7883608510105705,1.2434237274924773,0.7971479854507485,1.8751095264281132
0,1,0,0.22325559877425744,0.07988096138251383,0.8930576369805117,0.22242529974049566,-0.11654415624274975
4,1,0,0.25893375818346787,-0.2632889851560761,-1.5595049966032486,0.3269203335059962,-0.42966496717811736
1,0,0,-1.1681926181849485,-0.9606988765086945,-0.8587728155793171,-0.34649210631611826,-1.071305973193215
4,1,1,1.4363130186874113,2.2163906285421224,-0.8587728155793171,-1.5017427573902629,-0.0036153391840925697
0,1,1,-0.09784783590863622,0.257000933789528,-1.5595049966032486,-1.3275843677810955,0.4121680327136907
3,1,1,-0.4546294300007403,-0.517898945491159,0.19232545595658013,1.6621346538429471,-0.5631262964292577
0,1,0,-1.132514458775738,-1.2263788351192157,1.2434237274924773,1.1686858832836393,-1.307429863406771
3,1,1,-0.525985748819161,-0.6285989282455429,0.8930576369805117,0.8610060616407766,-0.5271944000924123
2,1,1,0.8297843087308343,1.4414907492614353,-0.5084067250673514,-1.2985579695129008,0.8638833009483193
4,1,1,0.5443590334571511,-0.09723901102450035,-0.5084067250673514,-1.3275843677810955,0.6944900753603336
2,0,0,-1.1681926181849485,-1.0935388558139552,-0.8587728155793171,1.313817874624612,-1.0097084366157656
4,1,0,1.4719911780966217,1.3307907665070515,0.19232545595658013,1.5866660183456414,0.966545861910735
5,1,1,-0.954123661729686,-0.7282289127244883,-0.5084067250673514,-1.6875117063067082,-1.1842347902518722
4,1,0,0.18757743936504703,-0.2079389937788842,1.5937898180044432,1.5634448997310857,0.23764167907758413
5,0,0,-0.4546294300007403,-0.1415190041262539,0.19232545595658013,-0.38132378423795177,-0.7222532659210019
3,1,1,-0.20488231413626742,0.30128092689128155,-0.8587728155793171,1.0874119681326944,-0.039547235520938036
0,0,1,-1.489296052867842,-1.436708802352545,0.8930576369805117,-0.19555483532150642,-1.5024887292353606
0,1,0,-0.8114110240928444,-0.5843189351437893,-0.5084067250673514,0.8261743837189431,-0.9275783878458331
2,1,0,0.8654624681400448,0.8769208372140777,-1.209138906091283,1.3022073153173344,1.341264209423552
4,0,0,-1.31090525582179,-1.3370788178735995,0.5426915464685459,-0.14330731843875616,-1.0918384853856982
2,0,1,-0.4546294300007403,-0.4736189523894055,-0.1580406345553856,0.9655010954062772,-0.7838508024984513
1,1,1,-1.2038707775941588,-1.1267488506402703,-0.1580406345553856,1.673745213150225,-1.1585691500112683
3,0,1,1.4006348592782008,1.6850307113210798,-0.8587728155793171,0.22242529974049566,1.6030537398777118
5,1,1,0.7941061493216239,0.8990608337649544,-0.8587728155793171,0.12954082528227298,1.177004111883687
1,1,0,0.8297843087308343,0.5116108941246109,1.2434237274924773,-0.8225250379145095,0.9152145814295272
1,1,0,1.4006348592782008,1.4414907492614353,0.8930576369805117,-1.5830166725412078,0.33517111199187893
0,1,0,-0.7400547052744235,-0.9606988765086945,-1.5595049966032486,0.0714880287458838,-0.6195907049585863
1,0,0,-1.5249742122770524,-1.3592188144244763,-0.5084067250673514,0.47785760450060805,-1.3228292475511332
2,0,0,-0.09784783590863622,-0.2190089920543226,-1.5595049966032486,-0.09686508120964481,0.07851470958583992
5,1,0,0.4730027146387303,0.34556091999303507,-0.5084067250673514,0.5649367993051918,0.36083675223248285
3,0,0,1.4719911780966217,1.319720768231613,0.19232545595658013,-1.704927545267625,1.1410722155468416
2,1,0,-0.8114110240928444,-1.0160488678858863,1.2434237274924773,1.255765078088223,-0.5528600403330162
4,1,1,1.2222440622321489,1.5189807371895039,1.5937898180044432,-0.8399408768754263,1.038409654584426
3,0,1,-0.13352599531784662,0.13523095275970576,-0.1580406345553856,-1.635264189423958,0.3762361363768452
4,1,1,1.6860601345518842,0.6665908699807482,1.5937898180044432,-1.4204688422393181,2.280626642229655
2,1,1,-0.4546294300007403,-0.6950189178981732,0.8930576369805117,-1.2230893340155948,-0.6401232171510693
2,0,0,-1.6320086905046838,-1.5141987902806138,-1.5595049966032486,1.673745213150225,-1.4768230889947567
2,0,1,0.6513935116847823,0.04667096655619867,-0.8587728155793171,-1.4378846812002348,0.9357470936220104
4,1,1,1.6147038157334632,1.6518207164947647,0.19232545595658013,1.5692501793847244,0.9306139655738895
3,1,0,-0.7757328646836339,-0.9606988765086945,1.2434237274924773,1.319623154278251,-0.5220612720442914
2,0,0,1.6860601345518842,0.6333808751544331,0.19232545595658013,0.977111654713555,1.690316916695765
0,0,0,0.7227498305032032,0.0245309700053219,1.2434237274924773,0.622989595841581,0.709889459504696
1,1,1,0.9368187869584655,0.4341209061965422,-0.1580406345553856,-1.4204688422393181,0.617493154638522
3,0,0,-1.31090525582179,-1.3149388213227229,-1.5595049966032486,0.3036992148914405,-1.2868973512142878
3,0,0,0.9724969463676759,0.07988096138251383,-1.5595049966032486,0.37916785038874645,0.7817532521783869
5,1,1,-1.2038707775941588,-1.0160488678858863,1.2434237274924773,-1.0431256647527885,-1.261231710973684
2,1,0,1.2222440622321489,1.9396406716561627,1.2434237274924773,-0.7470564024172036,1.8340445020431468
5,1,0,-1.132514458775738,-0.8499988937543106,1.5937898180044432,0.6694318330706923,-0.7941170585946928
2,1,1,0.5800371928663615,0.0023909734544451254,-0.1580406345553856,0.5184945620760805,-0.13707666843523286
3,0,1,0.6513935116847823,0.13523095275970576,-1.209138906091283,1.0874119681326944,0.756087611937783
2,0,0,-0.8827673429112651,-0.8167888989279954,-1.209138906091283,1.2731809170491397,-0.9275783878458331
4,0,1,1.6147038157334632,0.6555208717053099,-0.8587728155793171,1.2151281205127507,1.8648432703318716
1,1,1,0.615715352275572,0.20165094241233608,-1.5595049966032486,0.837784943026221,0.7150225875528168
0,1,0,-0.6686983864560027,-0.4293389592876519,-0.8587728155793171,-0.6715877669198976,-0.6709219854397941
4,1,0,-0.7757328646836339,-0.5289689437665974,-0.8587728155793171,0.4256100876178578,-0.696587625680398
3,0,1,1.0081751057768864,0.6665908699807482,1.2434237274924773,0.553326239997914,0.9460133497182519
4,1,1,-0.41895127059152987,-0.3075689782578297,0.19232545595658013,-0.7354458431099258,-0.2397392293976485
4,0,1,-0.16920415472705702,-0.46254895411396707,-1.5595049966032486,-0.6309508093444253,-0.0036153391840925697
3,1,1,-1.5606523716862628,-1.492058793729737,-0.5084067250673514,0.7739268668361928,-1.4254918085135488
0,1,0,0.044864801728205415,0.04667096655619867,1.5937898180044432,-0.9618517496018435,0.5558956180610726
3,1,1,0.29461191759267824,0.6001708803281179,-0.1580406345553856,1.0293591715963053,0.07338158153771915
4,0,0,0.7584279899124136,0.4341209061965422,-1.209138906091283,1.0119433326353884,0.2684404473663088
1,1,1,1.2936003810505696,1.3086507699561747,-0.1580406345553856,0.6810423923779702,1.438793642337847
3,1,1,-1.4179397340494213,-1.292798824771846,0.19232545595658013,-0.5612874535007583,-1.327962375599254
1,0,1,-0.38327311118231944,-0.4736189523894055,0.5426915464685459,-0.009785886405061046,-0.22947297330140692
2,0,0,1.6860601345518842,1.9064306768298476,-1.5595049966032486,-0.3290762673552015,2.1779640812672394
0,1,1,-0.8470891835020548,-0.9274888816823793,1.5937898180044432,1.1396594850154447,-0.9686434122307993
3,1,1,1.32927854045978,2.149970638889492,-0.5084067250673514,-1.2405051729765115,1.1821372399318077
5,1,1,-0.6330202270467923,-0.8167888989279954,0.8930576369805117,0.18759362181866215,-0.5990581927661032
1,0,1,0.6513935116847823,0.9101308320403928,-1.209138906091283,-0.6890036058808144,1.0640752948250298
3,0,1,-1.489296052867842,-1.292798824771846,-1.209138906091283,0.9887222140208328,-1.5076218572834814
3,0,1,-0.34759495177310906,0.03560096828076028,-0.8587728155793171,0.3907784096960243,-0.49126250375556674
3,1,1,-0.13352599531784662,0.257000933789528,-0.5084067250673514,-0.08525452190236697,-0.7119870098247603
5,0,1,-0.5973420676375819,-0.3961289644613368,0.8930576369805117,-0.7006141651880923,-0.21407358915704458
2,0,0,1.6147038157334632,0.8105008475614472,1.2434237274924773,1.458949865965585,1.433660514289726
3,1,1,0.6870716710939927,0.11309095620882899,-0.8587728155793171,-1.2869474102056229,1.320731697231069
5,0,0,0.22325559877425744,-0.25221898688063776,1.2434237274924773,1.2035175612054727,-0.1832748208683199
1,1,1,1.1152095840045175,1.9064306768298476,1.2434237274924773,1.3428442728928067,1.433660514289726
2,1,0,-1.0611581399573171,-1.1156788523648318,0.19232545595658013,0.4314153672714967,-0.9481109000383162
1,1,1,1.0438532651860968,1.430420750985997,1.2434237274924773,0.7274846296070815,0.6431587948791259
2,1,0,1.0438532651860968,1.5632607302912576,-1.209138906091283,0.0018246729022167885,1.690316916695765
0,1,1,1.5433474969150425,1.3086507699561747,-0.1580406345553856,-0.36971322493067393,0.617493154638522
0,0,0,1.1865659028229385,0.6001708803281179,-0.1580406345553856,-0.7122247244953701,0.37110300832872445
1,1,1,-1.132514458775738,-1.1267488506402703,-0.8587728155793171,-0.23038651324333992,-1.1329035097706643
0,1,1,-0.31191679236389863,0.13523095275970576,1.5937898180044432,-0.3522973859697572,-0.3372686623119433
5,0,0,-0.8827673429112651,-0.6728789213472964,-0.5084067250673514,1.464755145619224,-0.7530520342097266
3,1,0,-0.4903075894099507,-0.7392989109999267,1.5937898180044432,1.470560425272863,-0.321869278167581
0,0,0,1.32927854045978,1.7403807026982716,0.19232545595658013,0.7507057482216372,0.3505704961362413
2,1,0,-1.0611581399573171,-1.1599588454665855,-1.5595049966032486,-0.31166042839428476,-0.835182082979659
3,0,1,-1.489296052867842,-1.4145688058016683,-0.1580406345553856,-0.6425613686517031,-1.466556832898515
3,0,1,1.6860601345518842,2.238530625092999,-0.8587728155793171,1.5634448997310857,1.6030537398777118
2,1,0,1.0438532651860968,0.5337508906754876,-1.5595049966032486,-0.5670927331543971,0.7766201241302662
0,0,0,1.6860601345518842,2.614910566457904,-0.5084067250673514,0.3036992148914405,2.2908928983258963
0,1,1,-1.7033650093231045,-1.5584787833823672,-0.5084067250673514,1.0990225274399723,-1.5897519060534138
4,1,0,-0.8470891835020548,-0.7835789041016803,-1.209138906091283,-1.5946272318484855,-0.696587625680398
3,0,1,0.8297843087308343,0.4894708975737341,-1.5595049966032486,0.6752371127243312,0.6996232034084544
3,0,0,1.4719911780966217,2.1167606440631768,1.2434237274924773,-0.44518186042797986,1.7878463496100598
5,1,0,1.5790256563242528,0.7772908527351321,1.5937898180044432,-1.4378846812002348,1.5209236911077793
